Date,Adj Close
2018-09-07,180.7002410888672
2018-09-10,181.00625610351562
2018-09-11,180.02870178222656
2018-09-12,175.71881103515625
2018-09-13,177.70799255371094
2018-09-14,176.71337890625
2018-09-17,178.11599731445312
2018-09-18,179.81614685058594
2018-09-19,181.16775512695312
2018-09-20,182.99545288085938
2018-09-21,183.89651489257812
2018-09-24,181.49932861328125
2018-09-25,179.0596466064453
2018-09-26,179.42514038085938
2018-09-27,178.60903930664062
2018-09-28,179.11911010742188
2018-10-01,180.37722778320312
2018-10-02,183.36949157714844
2018-10-03,183.4119873046875
2018-10-04,181.77984619140625
2018-10-05,181.22726440429688
2018-10-08,182.23036193847656
2018-10-09,178.87257385253906
2018-10-10,171.84246826171875
2018-10-11,167.2350616455078
2018-10-12,168.51016235351562
2018-10-15,169.11375427246094
2018-10-16,171.99546813964844
2018-10-17,172.50550842285156
2018-10-18,170.33786010742188
2018-10-19,169.88731384277344
2018-10-22,171.1708984375
2018-10-23,163.68174743652344
2018-10-24,156.8726806640625
2018-10-25,157.2552032470703
2018-10-26,157.22120666503906
2018-10-29,157.93524169921875
2018-10-30,161.35256958007812
2018-10-31,161.73507690429688
2018-11-01,163.40122985839844
2018-11-02,163.90277099609375
2018-11-05,164.27679443359375
2018-11-06,166.0194854736328
2018-11-07,171.1113739013672
2018-11-08,173.47459411621094
2018-11-09,170.94989013671875
2018-11-12,167.49855041503906
2018-11-13,168.62918090820312
2018-11-14,168.36566162109375
2018-11-15,174.18869018554688
2018-11-16,177.66546630859375
2018-11-19,174.75820922851562
2018-11-20,170.44833374023438
2018-11-21,170.0546417236328
2018-11-23,168.43704223632812
2018-11-26,171.05599975585938
2018-11-27,171.76637268066406
2018-11-28,174.89036560058594
2018-11-29,175.0786895751953
2018-11-30,177.95440673828125
2018-12-03,178.67332458496094
2018-12-04,173.0587615966797
2018-12-06,173.4696044921875
2018-12-07,169.66949462890625
2018-12-10,169.73797607421875
2018-12-11,169.00193786621094
2018-12-12,171.0132293701172
2018-12-13,172.99888610839844
2018-12-14,167.83792114257812
2018-12-17,165.03060913085938
2018-12-18,166.51988220214844
2018-12-19,162.58279418945312
2018-12-20,160.3746795654297
2018-12-21,157.26779174804688
2018-12-24,152.8771209716797
2018-12-26,159.4160614013672
2018-12-27,163.2161865234375
2018-12-28,162.07781982421875
2018-12-31,163.0792236328125
2019-01-02,163.43014526367188
2019-01-03,157.27633666992188
2019-01-04,163.746826171875
2019-01-07,163.37022399902344
2019-01-08,164.05491638183594
2019-01-09,164.5855712890625
2019-01-10,165.69821166992188
2019-01-11,164.50852966308594
2019-01-14,164.47433471679688
2019-01-15,161.70982360839844
2019-01-16,162.1719970703125
2019-01-17,164.08059692382812
2019-01-18,167.63250732421875
2019-01-22,164.5513458251953
2019-01-23,164.57701110839844
2019-01-24,164.7738800048828
2019-01-25,167.66673278808594
2019-01-28,165.35585021972656
2019-01-29,168.56544494628906
2019-01-30,170.55104064941406
2019-01-31,171.4326171875
2019-02-01,170.45689392089844
2019-02-04,171.35560607910156
2019-02-05,172.13441467285156
2019-02-06,173.37547302246094
2019-02-07,171.0388946533203
2019-02-08,171.02182006835938
2019-02-11,171.95468139648438
2019-02-12,176.79896545410156
2019-02-13,179.49496459960938
2019-02-14,176.60794067382812
2019-02-15,179.99481201171875
2019-02-19,179.60704040527344
2019-02-20,179.71041870117188
2019-02-21,179.0554962158203
2019-02-22,180.41709899902344
2019-02-25,181.4770965576172
2019-02-26,180.44297790527344
2019-02-27,180.14134216308594
2019-02-28,178.7279815673828
2019-03-01,178.81417846679688
2019-03-04,178.27125549316406
2019-03-05,175.66860961914062
2019-03-06,174.77235412597656
2019-03-07,172.2386474609375
2019-03-08,173.12631225585938
2019-03-11,178.47808837890625
2019-03-12,177.3577117919922
2019-03-13,178.098876953125
2019-03-14,178.71937561035156
2019-03-15,179.32264709472656
2019-03-18,179.6759490966797
2019-03-19,180.1326904296875
2019-03-20,179.51226806640625
2019-03-21,180.6411895751953
2019-03-22,176.3752899169922
2019-03-25,175.12567138671875
2019-03-26,178.59873962402344
2019-03-27,178.52978515625
2019-03-28,179.71041870117188
2019-03-29,179.06410217285156
2019-04-01,182.64915466308594
2019-04-02,182.81289672851562
2019-04-03,183.6747283935547
2019-04-04,185.3121337890625
2019-04-05,185.63958740234375
2019-04-08,185.30349731445312
2019-04-09,182.66641235351562
2019-04-10,182.79566955566406
2019-04-11,184.01939392089844
2019-04-12,187.371826171875
2019-04-15,186.00155639648438
2019-04-16,186.92367553710938
2019-04-17,187.56141662597656
2019-04-18,188.63002014160156
2019-04-22,188.33700561523438
2019-04-23,189.1643524169922
2019-04-24,188.80238342285156
2019-04-25,164.36184692382812
2019-04-26,165.1805419921875
2019-04-29,163.92233276367188
2019-04-30,163.31906127929688
2019-05-01,160.35446166992188
2019-05-02,159.21690368652344
2019-05-03,159.62197875976562
2019-05-06,157.7432403564453
2019-05-07,154.364990234375
2019-05-08,153.90821838378906
2019-05-09,151.05567932128906
2019-05-10,151.5555419921875
2019-05-13,150.01292419433594
2019-05-14,150.99537658691406
2019-05-15,150.05599975585938
2019-05-16,148.06527709960938
2019-05-17,145.72119140625
2019-05-20,143.27369689941406
2019-05-21,144.17857360839844
2019-05-22,146.28138732910156
2019-05-23,144.1692657470703
2019-05-24,144.36050415039062
2019-05-28,141.9789581298828
2019-05-29,140.2840576171875
2019-05-30,139.57138061523438
2019-05-31,138.8499298095703
2019-06-03,139.10202026367188
2019-06-04,142.7959747314453
2019-06-05,142.41357421875
2019-06-06,143.1697540283203
2019-06-07,144.81246948242188
2019-06-10,146.2726287841797
2019-06-11,146.8115692138672
2019-06-12,146.89846801757812
2019-06-13,146.75938415527344
2019-06-14,144.88197326660156
2019-06-17,144.96018981933594
2019-06-18,149.3756103515625
2019-06-19,148.4108123779297
2019-06-20,151.1834716796875
2019-06-21,150.67066955566406
2019-06-24,150.69676208496094
2019-06-25,149.5233612060547
2019-06-26,149.39297485351562
2019-06-27,149.06271362304688
2019-06-28,150.66197204589844
2019-07-01,151.6788787841797
2019-07-02,151.25299072265625
2019-07-03,152.08738708496094
2019-07-05,149.49728393554688
2019-07-08,147.054931640625
2019-07-09,144.02151489257812
2019-07-10,144.02151489257812
2019-07-11,146.92449951171875
2019-07-12,150.66197204589844
2019-07-15,150.22735595703125
2019-07-16,153.3998565673828
2019-07-17,151.81793212890625
2019-07-18,150.4186248779297
2019-07-19,150.02748107910156
2019-07-22,151.79185485839844
2019-07-23,154.29510498046875
2019-07-24,155.94650268554688
2019-07-25,154.82530212402344
2019-07-26,151.21823120117188
2019-07-29,153.634521484375
2019-07-30,154.39071655273438
2019-07-31,151.86143493652344
2019-08-01,150.67933654785156
2019-08-02,148.2369842529297
2019-08-05,143.1610107421875
2019-08-06,142.2918701171875
2019-08-07,142.2310028076172
2019-08-08,142.7351531982422
2019-08-09,142.08322143554688
2019-08-12,140.8925323486328
2019-08-13,143.3087921142578
2019-08-14,138.03292846679688
2019-08-15,137.5680389404297
2019-08-16,141.65545654296875
2019-08-19,142.92727661132812
2019-08-20,141.2256622314453
2019-08-21,141.34848022460938
2019-08-22,141.11163330078125
2019-08-23,136.69970703125
2019-08-26,136.93649291992188
2019-08-27,136.6119842529297
2019-08-28,138.19078063964844
2019-08-29,140.65554809570312
2019-08-30,141.84844970703125
2019-09-03,139.1468505859375
2019-09-04,140.4011688232422
2019-09-05,144.04998779296875
2019-09-06,143.79563903808594
2019-09-09,145.54986572265625
2019-09-10,148.11109924316406
2019-09-11,147.42689514160156
2019-09-12,149.61972045898438
2019-09-13,150.37405395507812
2019-09-16,148.82154846191406
2019-09-17,147.41815185546875
2019-09-18,146.86557006835938
2019-09-19,146.54104614257812
2019-09-20,146.26910400390625
2019-09-23,146.26910400390625
2019-09-24,144.49734497070312
2019-09-25,143.84825134277344
2019-09-26,143.69915771484375
2019-09-27,144.31309509277344
2019-09-30,144.19911193847656
2019-10-01,138.9188232421875
2019-10-02,136.5242462158203
2019-10-03,136.1558837890625
2019-10-04,136.67335510253906
2019-10-07,134.65599060058594
2019-10-08,132.2176055908203
2019-10-09,132.4368896484375
2019-10-10,133.59469604492188
2019-10-11,138.6732177734375
2019-10-14,140.78709411621094
2019-10-15,142.95359802246094
2019-10-16,142.25193786621094
2019-10-17,143.4447784423828
2019-10-18,143.05886840820312
2019-10-21,145.54986572265625
2019-10-22,146.95326232910156
2019-10-23,148.02334594726562
2019-10-24,141.99752807617188
2019-10-25,145.68142700195312
2019-10-28,148.2864990234375
2019-10-29,148.06724548339844
2019-10-30,147.68128967285156
2019-10-31,144.7165985107422
2019-11-01,149.18991088867188
2019-11-04,153.4088897705078
2019-11-05,153.73345947265625
2019-11-06,152.61949157714844
2019-11-07,153.0756072998047
2019-11-08,151.8739471435547
2019-11-11,149.2074432373047
2019-11-12,149.84779357910156
2019-11-13,149.59341430664062
2019-11-14,149.92669677734375
2019-11-15,150.760009765625
2019-11-18,149.5846405029297
2019-11-19,149.7074432373047
2019-11-20,147.15501403808594
2019-11-21,146.10220336914062
2019-11-22,148.27859497070312
2019-11-25,150.61424255371094
2019-11-26,149.72068786621094
2019-11-27,150.94161987304688
2019-11-29,150.1984405517578
2019-12-02,148.87132263183594
2019-12-03,146.12872314453125
2019-12-04,147.87164306640625
2019-12-05,145.42095947265625
2019-12-06,151.7024383544922
2019-12-09,150.25152587890625
2019-12-10,148.33169555664062
2019-12-11,149.2871551513672
2019-12-12,149.1279296875
2019-12-13,149.33140563964844
2019-12-16,151.06544494628906
2019-12-17,150.33999633789062
2019-12-18,149.54376220703125
2019-12-19,152.30404663085938
2019-12-20,155.15284729003906
2019-12-23,157.8955078125
2019-12-24,156.3118438720703
2019-12-26,156.23220825195312
2019-12-27,156.82498168945312
2019-12-30,155.559814453125
2019-12-31,156.08180236816406
2020-01-02,159.24908447265625
2020-01-03,157.87777709960938
2020-01-06,158.02818298339844
2020-01-07,157.3911590576172
2020-01-08,159.80645751953125
2020-01-09,160.310791015625
2020-01-10,159.66490173339844
2020-01-13,160.06304931640625
2020-01-14,160.46116638183594
2020-01-15,159.0544891357422
2020-01-16,160.1426544189453
2020-01-17,160.44346618652344
2020-01-21,158.70941162109375
2020-01-22,157.5061798095703
2020-01-23,157.2496337890625
2020-01-24,157.6123504638672
2020-01-27,155.38287353515625
2020-01-28,146.49148559570312
2020-01-29,143.32420349121094
2020-01-30,143.77540588378906
2020-01-31,140.36924743652344
2020-02-03,138.53785705566406
2020-02-04,139.11294555664062
2020-02-05,143.6161651611328
2020-02-06,144.11155700683594
2020-02-07,141.62551879882812
2020-02-10,141.68743896484375
2020-02-11,143.72227478027344
2020-02-12,144.9166717529297
2020-02-13,142.6223602294922
2020-02-14,143.73828125
2020-02-18,141.83677673339844
2020-02-19,142.24742126464844
2020-02-20,141.5511016845703
2020-02-21,140.095947265625
2020-02-24,136.18580627441406
2020-02-25,131.09722900390625
2020-02-26,132.98092651367188
2020-02-27,134.05215454101562
2020-02-28,133.2308807373047
2020-03-02,136.6053924560547
2020-03-03,129.65992736816406
2020-03-04,137.46237182617188
2020-03-05,135.16810607910156
2020-03-06,137.1678009033203
2020-03-09,128.60650634765625
2020-03-10,136.8553466796875
2020-03-11,131.44540405273438
2020-03-12,119.250732421875
2020-03-13,126.48182678222656
2020-03-16,116.86713409423828
2020-03-17,120.01846313476562
2020-03-18,122.32171630859375
2020-03-19,122.75916290283203
2020-03-20,111.4928970336914
2020-03-23,105.22593688964844
2020-03-24,118.48298645019531
2020-03-25,117.42955780029297
2020-03-26,121.57180786132812
2020-03-27,118.94718933105469
2020-03-30,122.9644775390625
2020-03-31,121.86640930175781
2020-04-01,118.85790252685547
2020-04-02,123.11624908447266
2020-04-03,119.43818664550781
2020-04-06,125.6069564819336
2020-04-07,129.08859252929688
2020-04-08,133.00767517089844
2020-04-09,131.92745971679688
2020-04-13,130.6955108642578
2020-04-14,134.03433227539062
2020-04-15,129.5885009765625
2020-04-16,129.3563690185547
2020-04-17,130.7490692138672
2020-04-20,128.25836181640625
2020-04-21,126.43718719482422
2020-04-22,128.20480346679688
2020-04-23,128.84754943847656
2020-04-24,131.2311553955078
2020-04-27,137.1678009033203
2020-04-28,140.70298767089844
2020-04-29,139.49781799316406
2020-04-30,135.6233673095703
2020-05-01,132.65951538085938
2020-05-04,132.48094177246094
2020-05-05,131.61500549316406
2020-05-06,130.51695251464844
2020-05-07,130.10630798339844
2020-05-08,132.57919311523438
2020-05-11,130.09738159179688
2020-05-12,126.3389892578125
2020-05-13,121.51824951171875
2020-05-14,121.40220642089844
2020-05-15,123.81257629394531
2020-05-18,133.25762939453125
2020-05-19,132.463134765625
2020-05-20,133.62367248535156
2020-05-21,131.45982360839844
2020-05-22,132.02784729003906
2020-05-26,137.11277770996094
2020-05-27,142.5854034423828
2020-05-28,141.3862762451172
2020-05-29,141.0436553955078
2020-06-01,140.26832580566406
2020-06-02,142.12559509277344
2020-06-03,145.34426879882812
2020-06-04,146.55233764648438
2020-06-05,150.93406677246094
2020-06-08,150.4471893310547
2020-06-09,150.2939453125
2020-06-10,147.76947021484375
2020-06-11,137.38327026367188
2020-06-12,139.62820434570312
2020-06-15,142.20669555664062
2020-06-16,143.95579528808594
2020-06-17,143.55010986328125
2020-06-18,143.5410614013672
2020-06-19,142.5854034423828
2020-06-22,141.2690887451172
2020-06-23,142.305908203125
2020-06-24,137.239013671875
2020-06-25,139.44789123535156
2020-06-26,137.50946044921875
2020-06-29,140.25933837890625
2020-06-30,140.63795471191406
2020-07-01,140.13307189941406
2020-07-02,141.58462524414062
2020-07-06,142.5403289794922
2020-07-07,139.58314514160156
2020-07-08,139.36672973632812
2020-07-09,136.54476928710938
2020-07-10,137.80702209472656
2020-07-13,139.56509399414062
2020-07-14,142.93701171875
2020-07-15,143.6492462158203
2020-07-16,144.70411682128906
2020-07-17,144.1000518798828
2020-07-20,140.98056030273438
2020-07-21,142.26980590820312
2020-07-22,143.0902862548828
2020-07-23,143.61318969726562
2020-07-24,144.1090850830078
2020-07-27,147.17446899414062
2020-07-28,140.0429229736328
2020-07-29,140.87237548828125
2020-07-30,137.1488494873047
2020-07-31,135.6612548828125
2020-08-03,135.60714721679688
2020-08-04,136.32838439941406
2020-08-05,140.0609588623047
2020-08-06,140.64698791503906
2020-08-07,142.74769592285156
2020-08-10,145.55162048339844
2020-08-11,147.30067443847656
2020-08-12,148.0940704345703
2020-08-13,149.53659057617188
2020-08-14,149.75299072265625
2020-08-17,148.49978637695312
2020-08-18,148.20223999023438
2020-08-19,147.83261108398438
2020-08-20,146.93099975585938
2020-08-21,147.12210083007812
2020-08-24,148.7778778076172
2020-08-25,148.38670349121094
2020-08-26,149.114501953125
2020-08-27,149.27830505371094
2020-08-28,150.7157745361328
2020-08-31,148.31390380859375
2020-09-01,149.93333435058594
2020-09-02,154.21841430664062
2020-09-03,151.30711364746094
2020-09-04,150.81585693359375
2020-09-08,148.4503936767578
2020-09-09,150.75213623046875
2020-09-10,148.43214416503906
2020-09-11,151.17970275878906
2020-09-14,153.26315307617188
2020-09-15,151.5436553955078
2020-09-16,154.21841430664062
2020-09-17,156.82952880859375
2020-09-18,154.25482177734375
2020-09-21,146.8036346435547
2020-09-22,147.6952667236328
2020-09-23,145.1205596923828
2020-09-24,145.9484405517578
2020-09-25,145.81201171875
2020-09-28,147.0766143798828
2020-09-29,145.3934783935547
2020-09-30,145.73008728027344
2020-10-01,144.4654998779297
2020-10-02,145.89390563964844
2020-10-05,148.06826782226562
2020-10-06,147.59515380859375
2020-10-07,151.4708709716797
2020-10-08,152.58082580566406
2020-10-09,154.02737426757812
2020-10-12,153.43601989746094
2020-10-13,151.59825134277344
2020-10-14,153.2085723876953
2020-10-15,153.8272247314453
2020-10-16,155.54672241210938
2020-10-19,154.25482177734375
2020-10-20,155.52853393554688
2020-10-21,153.9091033935547
2020-10-22,155.31021118164062
2020-10-23,154.4822998046875
2020-10-26,151.17066955566406
2020-10-27,146.50343322753906
2020-10-28,144.22894287109375
2020-10-29,144.1834716796875
2020-10-30,145.52993774414062
2020-11-02,148.24111938476562
2020-11-03,150.5792694091797
2020-11-04,145.7119140625
2020-11-05,148.47764587402344
2020-11-06,148.31390380859375
2020-11-09,148.68690490722656
2020-11-10,153.88182067871094
2020-11-11,153.9455108642578
2020-11-12,151.98033142089844
2020-11-13,154.47317504882812
2020-11-16,158.17601013183594
2020-11-17,157.9758758544922
2020-11-18,155.9379425048828
2020-11-19,157.47962951660156
2020-11-20,158.65420532226562
2020-11-23,159.80130004882812
2020-11-24,162.49920654296875
2020-11-25,162.53591918945312
2020-11-27,162.32484436035156
2020-11-30,158.5074005126953
2020-12-01,156.47935485839844
2020-12-02,157.69985961914062
2020-12-03,157.68150329589844
2020-12-04,158.25962829589844
2020-12-07,156.1398162841797
2020-12-08,158.25962829589844
2020-12-09,160.85658264160156
2020-12-10,159.20481872558594
2020-12-11,159.69119262695312
2020-12-14,158.8285675048828
2020-12-15,160.2967987060547
2020-12-16,160.9667205810547
2020-12-17,162.10459899902344
2020-12-18,161.89353942871094
2020-12-21,161.19613647460938
2020-12-22,160.38858032226562
2020-12-23,159.66363525390625
2020-12-24,160.15000915527344
2020-12-28,160.32437133789062
2020-12-29,159.5352020263672
2020-12-30,159.77377319335938
2020-12-31,160.3977813720703
2021-01-04,157.7182159423828
2021-01-05,157.45208740234375
2021-01-06,159.84718322753906
2021-01-07,155.7452392578125
2021-01-08,152.90049743652344
2021-01-11,151.597412109375
2021-01-12,152.799560546875
2021-01-13,152.5885009765625
2021-01-14,152.70779418945312
2021-01-15,151.91859436035156
2021-01-19,155.1946258544922
2021-01-20,156.2040557861328
2021-01-21,156.6170196533203
2021-01-22,155.1212158203125
2021-01-25,156.36009216308594
2021-01-26,161.46221923828125
2021-01-27,171.28123474121094
2021-01-28,168.3171844482422
2021-01-29,161.19613647460938
2021-02-01,160.31517028808594
2021-02-02,160.6088409423828
2021-02-03,161.0309600830078
2021-02-04,162.517578125
2021-02-05,164.27029418945312
2021-02-08,165.876220703125
2021-02-09,166.0413818359375
2021-02-10,166.1698455810547
2021-02-11,163.95858764648438
2021-02-12,165.33714294433594
2021-02-16,163.42193603515625
2021-02-17,163.4404296875
2021-02-18,165.95703125
2021-02-19,163.33865356445312
2021-02-22,162.9500732421875
2021-02-23,162.996337890625
2021-02-24,164.34716796875
2021-02-25,165.39263916015625
2021-02-26,161.9693145751953
2021-03-01,163.21839904785156
2021-03-02,163.8660430908203
2021-03-03,164.7449951171875
2021-03-04,164.34716796875
2021-03-05,167.28009033203125
2021-03-08,170.0280303955078
2021-03-09,167.6316680908203
2021-03-10,170.71267700195312
2021-03-11,170.76821899414062
2021-03-12,171.092041015625
2021-03-15,175.31106567382812
2021-03-16,172.8777313232422
2021-03-17,174.2192840576172
2021-03-18,176.71739196777344
2021-03-19,174.5986328125
2021-03-22,175.3018035888672
2021-03-23,174.24703979492188
2021-03-24,176.43057250976562
2021-03-25,178.66036987304688
2021-03-26,180.3072509765625
2021-03-29,181.1029510498047
2021-03-30,180.08518981933594
2021-03-31,178.27175903320312
2021-04-01,178.29025268554688
2021-04-05,180.39053344726562
2021-04-06,180.27024841308594
2021-04-07,180.37200927734375
2021-04-08,181.08444213867188
2021-04-09,183.19395446777344
2021-04-12,183.03665161132812
2021-04-13,181.7783660888672
2021-04-14,182.0373992919922
2021-04-15,182.7128143310547
2021-04-16,183.73056030273438
2021-04-19,183.73980712890625
2021-04-20,183.4715118408203
2021-04-21,185.85858154296875
2021-04-22,185.8770751953125
2021-04-23,187.0798797607422
2021-04-26,184.70205688476562
2021-04-27,179.909423828125
2021-04-28,181.27874755859375
2021-04-29,184.16543579101562
2021-04-30,182.39825439453125
2021-05-03,183.75831604003906
2021-05-04,184.47076416015625
2021-05-05,186.376708984375
2021-05-06,187.274169921875
2021-05-07,187.88482666015625
2021-05-10,191.82626342773438
2021-05-11,188.48622131347656
2021-05-12,183.99888610839844
2021-05-13,188.19940185546875
2021-05-14,189.09686279296875
2021-05-17,189.7722625732422
2021-05-18,187.84780883789062
2021-05-19,187.44996643066406
2021-05-20,187.9439239501953
2021-05-21,188.13967895507812
2021-05-24,188.83868408203125
2021-05-25,187.9998321533203
2021-05-26,187.8787078857422
2021-05-27,189.42588806152344
2021-05-28,189.23947143554688
2021-06-01,189.38856506347656
2021-06-02,189.4724578857422
2021-06-03,189.8266143798828
2021-06-04,192.0448760986328
2021-06-07,189.882568359375
2021-06-08,189.7520751953125
2021-06-09,188.95985412597656
2021-06-10,189.32333374023438
2021-06-11,189.0250701904297
2021-06-14,187.6736602783203
2021-06-15,186.97462463378906
2021-06-16,183.52609252929688
2021-06-17,181.87640380859375
2021-06-18,178.57705688476562
2021-06-21,181.941650390625
2021-06-22,181.87640380859375
2021-06-23,179.2853546142578
2021-06-24,180.1241912841797
2021-06-25,181.51290893554688
2021-06-28,183.14398193359375
2021-06-29,182.70590209960938
2021-06-30,185.1291961669922
2021-07-01,185.5579376220703
2021-07-02,186.3035430908203
2021-07-06,183.50747680664062
2021-07-07,186.27560424804688
2021-07-08,184.79368591308594
2021-07-09,187.33811950683594
2021-07-12,186.38743591308594
2021-07-13,186.0332794189453
2021-07-14,189.04371643066406
2021-07-15,188.8200225830078
2021-07-16,185.8188934326172
2021-07-19,184.13194274902344
2021-07-20,187.17034912109375
2021-07-21,187.12376403808594
2021-07-22,185.539306640625
2021-07-23,186.86279296875
2021-07-26,187.96258544921875
2021-07-27,186.84413146972656
2021-07-28,184.80296325683594
2021-07-29,184.70045471191406
2021-07-30,184.48609924316406
2021-08-02,184.0946502685547
2021-08-03,187.36607360839844
2021-08-04,184.1039581298828
2021-08-05,184.35560607910156
2021-08-06,184.6632080078125
2021-08-09,184.0107421875
2021-08-10,185.70706176757812
2021-08-11,187.869384765625
2021-08-12,187.73887634277344
2021-08-13,186.9466552734375
2021-08-16,188.56838989257812
2021-08-17,185.98666381835938
2021-08-18,183.15328979492188
2021-08-19,182.0814666748047
2021-08-20,182.3444366455078
